Machine_ID,cycle,Timestamp,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Machine failure
M012,32,2026-01-01 00:31:00,M,302.9,312.6,1394,46.4,82,0,0,0,0,0,0
M012,33,2026-01-01 00:32:00,L,303.1,312.7,1353,51.8,97,0,0,0,0,0,0
M012,34,2026-01-01 00:33:00,L,303.0,312.7,2024,19.9,102,0,0,0,0,0,0
M012,35,2026-01-01 00:34:00,M,303.0,312.8,1648,32.1,104,0,0,0,0,0,0
M012,36,2026-01-01 00:35:00,L,303.1,312.5,1453,49.1,140,0,0,0,0,0,0
M012,37,2026-01-01 00:36:00,M,303.0,312.4,1526,36.1,142,0,0,0,0,0,0
M012,38,2026-01-01 00:37:00,L,302.7,312.3,1346,61.2,170,0,0,0,0,1,0
M012,39,2026-01-01 00:38:00,L,302.7,312.2,1336,46.8,179,0,0,0,0,0,0
M012,40,2026-01-01 00:39:00,M,302.6,312.1,1445,42.0,181,0,0,0,0,0,0
M012,41,2026-01-01 00:40:00,L,302.7,312.2,1611,34.1,186,0,0,0,0,0,0
M012,42,2026-01-01 00:41:00,L,302.6,312.2,1520,43.0,208,0,0,0,0,0,0
M012,43,2026-01-01 00:42:00,L,302.7,312.2,1450,52.1,213,0,0,0,1,0,1
M012,44,2026-01-01 00:43:00,L,302.6,312.1,1499,35.0,215,0,0,0,0,1,0
M012,45,2026-01-01 00:44:00,L,302.6,312.1,1288,68.5,0,0,0,1,0,0,1
M012,46,2026-01-01 00:45:00,H,302.9,312.5,1357,55.0,12,0,0,0,0,1,0
M012,47,2026-01-01 00:46:00,L,302.9,312.2,1677,30.5,46,0,0,0,0,0,0
M012,48,2026-01-01 00:47:00,L,302.9,312.2,1367,55.1,50,0,0,0,0,0,0
M012,49,2026-01-01 00:48:00,L,302.8,312.2,1509,36.5,52,0,0,0,0,1,0
M012,50,2026-01-01 00:49:00,L,302.8,312.1,1418,51.4,54,0,0,0,0,0,0
M012,51,2026-01-01 00:50:00,L,302.5,311.9,1452,47.4,77,0,0,0,0,0,0
M012,52,2026-01-01 00:51:00,L,302.4,311.8,1384,50.9,99,0,0,0,0,0,0
M012,53,2026-01-01 00:52:00,M,302.3,311.8,1363,54.0,119,0,0,0,0,0,1
M012,54,2026-01-01 00:53:00,H,302.3,311.7,1482,39.0,127,0,0,0,0,0,0
M012,55,2026-01-01 00:54:00,L,302.3,311.7,1400,41.6,136,0,0,0,0,0,0
M012,56,2026-01-01 00:55:00,L,302.3,311.8,1605,35.2,152,0,0,0,0,0,0
M012,57,2026-01-01 00:56:00,H,302.3,311.9,1374,52.4,154,0,0,0,0,0,0
M012,58,2026-01-01 00:57:00,H,302.5,312.0,1579,35.7,167,0,0,0,0,0,0
M012,59,2026-01-01 00:58:00,L,302.5,311.9,1306,59.7,172,0,0,0,0,1,0
M012,60,2026-01-01 00:59:00,L,302.4,311.9,1541,37.9,192,0,0,0,0,0,0
M012,61,2026-01-01 01:00:00,M,302.3,311.7,1341,46.3,194,0,0,0,0,0,0
M012,62,2026-01-01 01:01:00,L,302.4,311.8,1416,46.1,202,0,0,0,0,0,0
M012,63,2026-01-01 01:02:00,L,302.4,312.0,1457,45.5,206,0,0,0,0,0,0
M012,64,2026-01-01 01:03:00,L,302.5,312.2,1574,38.7,30,0,0,0,0,0,0
M012,65,2026-01-01 01:04:00,L,302.5,312.0,1673,29.9,42,0,0,0,0,0,0
M012,66,2026-01-01 01:05:00,L,302.4,311.9,1578,29.9,44,0,0,0,0,0,0
M012,67,2026-01-01 01:06:00,M,302.4,311.8,1557,31.5,49,0,0,0,0,0,0
M012,68,2026-01-01 01:07:00,L,302.5,311.9,1481,42.9,52,0,0,0,0,0,0
M012,69,2026-01-01 01:08:00,M,302.5,311.9,1340,59.4,60,0,0,0,0,0,0
M012,70,2026-01-01 01:09:00,L,302.9,312.2,1510,41.4,94,0,0,0,0,0,0
M012,71,2026-01-01 01:10:00,L,303.1,312.4,1407,41.2,107,0,0,0,0,0,0
M012,72,2026-01-01 01:11:00,M,303.0,312.3,1674,29.5,109,0,0,0,0,0,0
M012,73,2026-01-01 01:12:00,M,303.0,312.2,1257,71.3,122,0,0,1,0,0,1
M012,74,2026-01-01 01:13:00,L,303.1,312.4,1404,61.5,127,0,0,1,0,0,1
M012,75,2026-01-01 01:14:00,L,302.7,312.1,1728,24.4,146,0,0,0,0,0,0
M012,76,2026-01-01 01:15:00,M,302.8,312.2,1615,32.9,159,0,0,0,0,0,0
M012,77,2026-01-01 01:16:00,L,302.7,312.2,1447,47.5,166,0,0,0,0,0,0
M012,78,2026-01-01 01:17:00,M,302.5,312.0,1487,46.1,175,0,0,0,0,0,0
M012,79,2026-01-01 01:18:00,L,302.6,312.1,1668,28.7,180,0,0,0,0,1,0
M012,80,2026-01-01 01:19:00,L,302.4,311.7,1495,36.8,215,0,0,0,0,0,0
M012,81,2026-01-01 01:20:00,M,302.3,311.5,1530,42.3,21,0,0,0,0,0,0
M012,82,2026-01-01 01:21:00,H,302.2,311.6,1534,37.2,41,0,0,0,0,0,0
M012,83,2026-01-01 01:22:00,L,302.4,311.9,1867,25.9,121,0,0,0,0,0,0
M012,84,2026-01-01 01:23:00,L,302.3,311.7,1544,43.2,128,0,0,0,0,0,0
M012,85,2026-01-01 01:24:00,L,302.4,311.9,1452,43.1,137,0,0,0,0,0,0
M012,86,2026-01-01 01:25:00,L,302.4,311.9,1290,70.0,139,0,0,1,0,0,1
M012,87,2026-01-01 01:26:00,L,302.3,312.0,1746,28.1,167,0,0,0,0,0,0
M012,88,2026-01-01 01:27:00,M,302.4,311.9,1422,46.4,194,0,0,0,0,0,0
M012,89,2026-01-01 01:28:00,L,302.3,311.8,1487,43.2,206,0,0,0,0,0,0
M012,90,2026-01-01 01:29:00,L,302.3,311.8,1369,56.2,208,0,0,0,1,0,1
M012,91,2026-01-01 01:30:00,L,302.4,311.8,1673,30.1,210,0,0,0,0,0,0
M012,92,2026-01-01 01:31:00,L,302.3,311.8,1574,42.8,215,0,0,0,0,0,0
M012,93,2026-01-01 01:32:00,L,302.3,311.7,1281,48.8,0,0,0,0,0,0,0
M012,94,2026-01-01 01:33:00,M,302.2,311.7,1653,31.4,2,0,0,0,0,0,0
M012,95,2026-01-01 01:34:00,M,302.1,311.5,1635,31.6,23,0,0,0,0,0,0
M012,96,2026-01-01 01:35:00,H,302.3,311.8,1804,25.0,43,0,0,0,0,0,0
M012,97,2026-01-01 01:36:00,L,302.1,311.4,1391,49.2,52,0,0,0,0,0,0
M012,98,2026-01-01 01:37:00,M,302.0,311.5,1366,52.3,54,0,0,0,0,0,0
M012,99,2026-01-01 01:38:00,L,301.9,311.3,1366,55.6,57,0,0,0,0,0,0
M012,100,2026-01-01 01:39:00,L,301.9,311.3,1501,40.8,59,0,0,0,0,0,0
M013,1,2026-01-01 00:00:00,L,301.8,311.3,1551,35.8,61,0,0,0,0,0,0
M013,2,2026-01-01 00:01:00,M,301.7,311.2,1413,42.6,79,0,0,0,0,0,0
M013,3,2026-01-01 00:02:00,L,301.7,311.3,1348,51.0,87,0,0,0,0,0,0
M013,4,2026-01-01 00:03:00,M,301.7,311.1,1618,36.7,115,0,0,0,0,0,0
M013,5,2026-01-01 00:04:00,M,301.7,311.2,1563,34.5,139,0,0,0,0,0,0
M013,6,2026-01-01 00:05:00,L,301.4,310.9,1440,45.4,177,0,0,0,0,0,0
M013,7,2026-01-01 00:06:00,L,301.4,311.1,1495,36.3,193,0,0,0,0,0,0
M013,8,2026-01-01 00:07:00,M,301.3,311.0,1402,47.5,197,0,0,0,0,0,0
M013,9,2026-01-01 00:08:00,L,301.3,311.0,1418,41.9,208,0,0,0,0,0,0
M013,10,2026-01-01 00:09:00,L,301.3,311.1,1303,49.2,212,0,0,0,0,0,0
M013,11,2026-01-01 00:10:00,M,301.3,311.0,1463,50.2,214,0,0,0,0,0,0
M013,12,2026-01-01 00:11:00,L,301.3,311.2,1668,30.1,18,0,0,0,0,0,0
M013,13,2026-01-01 00:12:00,L,301.2,311.1,1550,39.7,20,0,0,0,0,0,0
M013,14,2026-01-01 00:13:00,M,301.3,311.1,1834,25.4,22,0,0,0,0,0,0
M013,15,2026-01-01 00:14:00,L,301.4,311.1,1462,37.1,41,0,0,0,0,0,0
M013,16,2026-01-01 00:15:00,L,301.5,311.1,1459,45.1,97,0,0,0,0,0,0
M013,17,2026-01-01 00:16:00,L,301.4,311.0,1533,45.8,125,0,0,0,0,0,0
M013,18,2026-01-01 00:17:00,M,301.5,311.1,1507,38.6,149,0,0,0,0,0,0
M013,19,2026-01-01 00:18:00,H,300.7,310.2,1364,65.3,208,1,0,1,1,0,1
M013,20,2026-01-01 00:19:00,L,300.5,310.3,1336,57.1,29,0,0,0,0,0,0
M013,21,2026-01-01 00:20:00,M,300.2,310.1,1550,38.7,45,0,0,0,0,0,0
M013,22,2026-01-01 00:21:00,L,300.5,310.5,1373,47.4,56,0,0,0,0,0,0
M013,23,2026-01-01 00:22:00,M,300.6,310.5,1462,41.3,68,0,0,0,0,0,0
M013,24,2026-01-01 00:23:00,M,300.6,310.6,1427,52.8,75,0,0,0,0,0,0
M013,25,2026-01-01 00:24:00,L,300.6,310.7,1438,48.5,78,0,0,0,0,0,1
M013,26,2026-01-01 00:25:00,M,300.7,310.9,1486,38.9,106,0,0,0,0,0,0
M013,27,2026-01-01 00:26:00,L,300.6,310.8,1533,38.5,117,0,0,0,0,0,0
M013,28,2026-01-01 00:27:00,L,300.5,310.8,1728,26.3,125,0,0,0,0,0,0
M013,29,2026-01-01 00:28:00,H,300.5,310.9,1447,46.5,137,0,0,0,0,0,0
M013,30,2026-01-01 00:29:00,L,300.4,310.8,1396,49.3,142,0,0,0,0,0,0
M013,31,2026-01-01 00:30:00,L,300.5,310.7,1488,39.4,159,0,0,0,0,0,0
M013,32,2026-01-01 00:31:00,H,300.8,310.8,1466,45.2,188,0,0,0,0,0,0
M013,33,2026-01-01 00:32:00,L,300.7,310.7,1507,46.1,209,0,0,0,0,0,0
M013,34,2026-01-01 00:33:00,M,300.7,310.7,1343,51.6,211,0,0,0,0,0,0
M013,35,2026-01-01 00:34:00,M,300.4,310.2,1671,30.5,234,1,0,0,0,0,1
M013,36,2026-01-01 00:35:00,L,300.4,310.2,1529,36.2,10,0,0,0,0,0,0
M013,37,2026-01-01 00:36:00,H,300.7,310.7,1428,43.4,26,0,0,0,0,0,0
M013,38,2026-01-01 00:37:00,H,300.8,310.9,1425,44.0,33,0,0,0,0,0,0
M013,39,2026-01-01 00:38:00,L,300.7,310.8,1519,43.9,55,0,0,0,0,0,0
M013,40,2026-01-01 00:39:00,L,300.7,310.9,1356,65.3,66,0,0,1,0,0,1
M013,41,2026-01-01 00:40:00,M,300.6,310.9,1702,30.3,91,0,0,0,0,0,0
M013,42,2026-01-01 00:41:00,M,300.7,311.0,1418,49.3,106,0,0,0,0,0,0
M013,43,2026-01-01 00:42:00,H,300.7,310.8,1518,40.1,142,0,0,0,0,0,0
M013,44,2026-01-01 00:43:00,L,300.8,310.8,1634,29.2,149,0,0,0,0,0,0
M013,45,2026-01-01 00:44:00,M,301.1,311.2,1407,53.0,165,0,0,0,0,0,0
M013,46,2026-01-01 00:45:00,L,301.0,311.0,1582,37.5,176,0,0,0,0,0,0
M013,47,2026-01-01 00:46:00,M,300.9,310.8,1452,43.6,185,0,0,0,0,0,0
M013,48,2026-01-01 00:47:00,L,300.8,310.7,1339,59.1,203,0,0,0,1,0,1
M013,49,2026-01-01 00:48:00,L,300.9,310.7,1412,57.5,16,0,0,0,0,1,0
M013,50,2026-01-01 00:49:00,M,300.8,310.7,1924,22.4,36,0,0,0,0,0,0
M013,51,2026-01-01 00:50:00,M,300.8,310.7,1886,21.1,44,0,0,0,0,0,0
M013,52,2026-01-01 00:51:00,M,300.8,310.9,1522,46.2,56,0,0,0,0,0,0
M013,53,2026-01-01 00:52:00,L,300.7,310.8,1534,41.3,69,0,0,0,0,0,0
M013,54,2026-01-01 00:53:00,L,300.7,310.8,1925,22.0,74,0,0,0,0,0,0
M013,55,2026-01-01 00:54:00,L,300.9,311.1,1471,39.3,91,0,0,0,0,0,0
M013,56,2026-01-01 00:55:00,L,300.9,310.9,1477,41.5,100,0,0,0,0,0,0
M013,57,2026-01-01 00:56:00,L,300.9,310.9,1995,20.2,105,0,0,0,0,0,0
M013,58,2026-01-01 00:57:00,L,300.9,310.9,1370,52.5,107,0,0,0,0,0,0
M013,59,2026-01-01 00:58:00,M,301.1,311.1,1436,41.8,156,0,0,0,0,0,0
M013,60,2026-01-01 00:59:00,M,301.1,311.1,2089,19.8,162,0,0,0,0,0,0
M013,61,2026-01-01 01:00:00,L,301.1,311.2,1555,35.3,172,0,0,0,0,0,0
M013,62,2026-01-01 01:01:00,L,301.0,311.1,1236,64.4,177,0,0,0,1,0,1
M013,63,2026-01-01 01:02:00,L,301.1,311.1,1508,41.5,184,0,0,0,0,0,0
M013,64,2026-01-01 01:03:00,L,301.0,311.0,1399,58.0,190,0,0,0,1,0,1
M013,65,2026-01-01 01:04:00,H,300.8,310.5,1559,40.1,220,0,0,0,0,0,0
M013,66,2026-01-01 01:05:00,L,300.8,310.6,1577,37.9,227,1,0,0,0,0,1
M013,67,2026-01-01 01:06:00,L,300.8,310.7,1633,27.8,0,0,0,0,0,0,0
M013,68,2026-01-01 01:07:00,L,300.9,310.8,1517,44.3,4,0,0,0,0,0,0
M013,69,2026-01-01 01:08:00,L,301.1,310.9,1282,67.9,10,0,0,1,0,0,1
M013,70,2026-01-01 01:09:00,L,300.9,310.8,1701,30.4,55,0,0,0,0,0,0
M013,71,2026-01-01 01:10:00,M,300.8,310.6,1669,28.4,79,0,0,0,0,0,0
M013,72,2026-01-01 01:11:00,L,300.7,310.6,1447,40.7,82,0,0,0,0,0,0
M013,73,2026-01-01 01:12:00,M,301.1,310.9,1552,37.9,126,0,0,0,0,0,0
M013,74,2026-01-01 01:13:00,H,301.3,311.0,1341,59.3,134,0,0,0,0,0,0
M013,75,2026-01-01 01:14:00,H,300.8,310.3,1457,46.8,182,0,0,0,0,0,0
M013,76,2026-01-01 01:15:00,L,300.8,310.1,1405,61.2,189,0,0,1,1,0,1
M013,77,2026-01-01 01:16:00,L,300.7,310.1,1542,35.5,191,0,0,0,0,0,0
M013,78,2026-01-01 01:17:00,M,300.8,310.2,1598,36.5,195,0,0,0,0,0,0
M013,79,2026-01-01 01:18:00,L,300.8,310.3,1538,36.1,198,0,0,0,0,0,0
M013,80,2026-01-01 01:19:00,L,300.9,310.4,1615,30.9,200,0,0,0,0,0,0
M013,81,2026-01-01 01:20:00,L,301.0,310.5,1379,57.3,204,0,0,0,1,0,1
M013,82,2026-01-01 01:21:00,L,301.0,310.6,1493,37.8,206,1,0,0,0,0,1
M013,83,2026-01-01 01:22:00,M,301.1,310.7,1583,40.7,2,0,0,0,0,0,0
M013,84,2026-01-01 01:23:00,M,301.2,310.8,1396,47.4,5,0,0,0,0,0,0
M013,85,2026-01-01 01:24:00,M,300.9,310.5,1702,29.3,32,0,0,0,0,0,0
M013,86,2026-01-01 01:25:00,L,301.3,310.8,1628,32.2,43,0,0,0,0,0,0
M013,87,2026-01-01 01:26:00,L,301.2,310.8,1461,40.6,47,0,0,0,0,0,0
M013,88,2026-01-01 01:27:00,M,301.2,310.7,1426,46.1,67,0,0,0,0,0,0
M013,89,2026-01-01 01:28:00,L,301.0,310.5,1932,21.7,79,0,0,0,0,0,0
M013,90,2026-01-01 01:29:00,L,301.2,310.7,1517,39.4,107,0,0,0,0,0,0
M013,91,2026-01-01 01:30:00,H,301.2,310.6,1457,50.5,114,0,0,0,0,0,0
M013,92,2026-01-01 01:31:00,M,300.8,310.1,1686,26.9,128,0,0,0,0,0,0
M013,93,2026-01-01 01:32:00,L,300.9,310.1,2090,17.8,133,0,0,0,0,0,0
M013,94,2026-01-01 01:33:00,M,301.0,310.4,1793,25.0,142,0,0,0,0,0,0
M013,95,2026-01-01 01:34:00,L,300.7,310.1,1351,46.9,165,0,0,0,0,0,0
M013,96,2026-01-01 01:35:00,L,300.6,310.0,1425,49.5,174,0,0,0,0,0,0
M013,97,2026-01-01 01:36:00,L,300.7,310.0,1672,29.7,176,0,0,0,0,0,0
M013,98,2026-01-01 01:37:00,H,300.5,310.0,1495,47.4,184,0,0,0,0,0,0
M013,99,2026-01-01 01:38:00,M,300.5,309.9,1994,19.8,189,0,0,0,0,0,0
M013,100,2026-01-01 01:39:00,M,300.4,309.9,1415,31.8,192,0,0,0,0,0,0
M014,1,2026-01-01 00:00:00,L,300.4,309.8,1395,48.1,201,0,0,0,0,0,0
M014,2,2026-01-01 00:01:00,M,300.4,309.8,1435,43.6,203,0,0,0,0,0,0
M014,3,2026-01-01 00:02:00,H,300.5,309.9,1397,45.9,210,1,0,0,0,0,1
M014,4,2026-01-01 00:03:00,L,300.0,309.6,1496,38.8,27,0,0,0,0,0,0
M014,5,2026-01-01 00:04:00,M,300.1,309.7,1348,57.3,48,0,0,0,0,0,0
M014,6,2026-01-01 00:05:00,M,300.0,309.6,1618,36.2,53,0,0,0,0,0,0
M014,7,2026-01-01 00:06:00,M,300.0,309.6,1423,48.7,67,0,0,0,0,0,0
M014,8,2026-01-01 00:07:00,H,300.0,309.5,1781,24.9,70,0,0,0,0,0,0
M014,9,2026-01-01 00:08:00,L,300.1,309.6,1541,37.0,96,0,0,0,0,0,0
M014,10,2026-01-01 00:09:00,H,300.1,309.6,1463,45.1,113,0,0,0,0,0,0
M014,11,2026-01-01 00:10:00,M,300.0,309.6,1587,32.6,152,0,0,0,0,0,0
M014,12,2026-01-01 00:11:00,L,300.1,309.7,1601,35.8,160,0,0,0,0,0,0
M014,13,2026-01-01 00:12:00,L,300.3,310.0,1560,40.8,182,0,0,0,0,0,0
M014,14,2026-01-01 00:13:00,M,300.4,310.0,1560,42.3,186,0,0,0,0,0,0
M014,15,2026-01-01 00:14:00,L,300.3,309.9,1540,39.9,203,0,0,0,0,0,0
M014,16,2026-01-01 00:15:00,H,300.3,309.9,1394,46.7,210,1,0,0,0,0,1
M014,17,2026-01-01 00:16:00,L,300.3,309.9,1518,36.4,0,0,0,0,0,0,0
M014,18,2026-01-01 00:17:00,M,300.2,309.8,1394,47.4,21,0,0,0,0,0,0
M014,19,2026-01-01 00:18:00,L,300.2,309.8,1353,59.4,26,0,0,0,0,0,0
M014,20,2026-01-01 00:19:00,L,300.8,310.3,1537,33.3,52,0,0,0,0,0,0
M014,21,2026-01-01 00:20:00,M,300.7,310.3,1471,40.2,59,0,0,0,0,0,0
M014,22,2026-01-01 00:21:00,L,300.7,310.1,1598,32.8,79,0,0,0,0,0,0
M014,23,2026-01-01 00:22:00,L,300.7,310.1,1565,40.2,81,0,0,0,0,0,0
M014,24,2026-01-01 00:23:00,L,300.6,310.0,1505,35.9,95,0,0,0,0,0,0
M014,25,2026-01-01 00:24:00,M,300.5,309.9,1735,27.0,107,0,0,0,0,0,0
M014,26,2026-01-01 00:25:00,L,300.5,309.8,1663,29.1,145,0,0,0,0,0,1
M014,27,2026-01-01 00:26:00,L,300.7,309.8,1330,54.4,171,0,0,0,0,0,0
M014,28,2026-01-01 00:27:00,M,300.7,309.8,1490,38.8,173,0,0,0,0,0,0
M014,29,2026-01-01 00:28:00,L,300.7,309.8,1363,53.1,183,0,0,0,0,0,0
M014,30,2026-01-01 00:29:00,L,300.8,309.9,1312,65.3,192,0,0,0,1,0,1
M014,31,2026-01-01 00:30:00,L,301.1,310.1,1564,36.8,7,0,0,0,0,0,0
M014,32,2026-01-01 00:31:00,H,301.0,310.0,1212,67.9,30,0,0,0,0,0,0
M014,33,2026-01-01 00:32:00,L,301.1,310.4,1312,73.6,49,0,0,1,0,0,1
M014,34,2026-01-01 00:33:00,L,301.2,310.5,1546,40.0,55,0,0,0,0,0,0
M014,35,2026-01-01 00:34:00,L,301.4,310.7,1436,54.1,90,0,0,0,0,0,0
M014,36,2026-01-01 00:35:00,M,301.4,310.7,1368,63.7,92,0,0,1,0,0,1
M014,37,2026-01-01 00:36:00,L,301.4,310.8,1770,24.1,112,0,0,0,0,0,0
M014,38,2026-01-01 00:37:00,L,301.4,310.8,1389,52.7,125,0,0,0,0,0,0
M014,39,2026-01-01 00:38:00,L,301.5,310.7,1686,27.9,135,0,0,0,0,0,0
M014,40,2026-01-01 00:39:00,M,301.5,310.6,1447,41.9,140,0,0,0,0,0,0
M014,41,2026-01-01 00:40:00,H,301.5,310.6,1512,39.0,143,0,0,0,0,0,0
M014,42,2026-01-01 00:41:00,L,301.5,310.7,1596,35.4,150,0,0,0,0,0,0
M014,43,2026-01-01 00:42:00,M,301.4,310.7,1375,42.0,168,0,0,0,0,0,0
M014,44,2026-01-01 00:43:00,L,301.5,310.5,1644,34.9,186,0,0,0,0,0,0
M014,45,2026-01-01 00:44:00,L,301.5,310.5,1528,35.7,198,0,0,0,0,0,0
M014,46,2026-01-01 00:45:00,L,301.6,310.7,1457,40.4,213,0,0,0,0,0,0
M014,47,2026-01-01 00:46:00,M,301.5,310.7,1454,39.4,17,0,0,0,0,0,0
M014,48,2026-01-01 00:47:00,L,301.5,310.6,1481,46.8,20,0,0,0,0,0,0
M014,49,2026-01-01 00:48:00,M,301.5,310.7,1347,47.9,29,0,0,0,0,0,0
M014,50,2026-01-01 00:49:00,L,301.5,310.6,1374,46.7,32,0,0,0,0,0,0
M014,51,2026-01-01 00:50:00,M,301.6,310.6,1309,65.8,75,0,0,1,0,0,1
M014,52,2026-01-01 00:51:00,M,301.7,310.7,1442,41.1,89,0,0,0,0,0,0
M014,53,2026-01-01 00:52:00,M,301.5,310.4,1378,55.3,109,0,0,0,0,0,0
M014,54,2026-01-01 00:53:00,L,301.5,310.5,1453,44.2,129,0,0,0,0,0,0
M014,55,2026-01-01 00:54:00,L,301.6,310.6,1431,37.5,137,0,0,0,0,0,0
M014,56,2026-01-01 00:55:00,M,301.5,310.5,1308,60.5,139,0,0,0,0,0,0
M014,57,2026-01-01 00:56:00,L,301.5,310.5,1479,34.2,147,0,0,0,0,0,0
M014,58,2026-01-01 00:57:00,M,301.5,310.4,1350,54.9,153,0,0,0,0,0,0
M014,59,2026-01-01 00:58:00,L,301.6,310.4,1561,35.3,156,0,0,0,0,0,0
M014,60,2026-01-01 00:59:00,M,301.5,310.4,1276,55.6,158,0,0,0,0,0,0
M014,61,2026-01-01 01:00:00,M,301.3,310.4,2093,18.7,190,0,0,0,0,0,0
M014,62,2026-01-01 01:01:00,L,301.6,310.7,1424,50.5,214,0,0,0,0,0,0
M014,63,2026-01-01 01:02:00,L,301.6,310.7,1380,51.8,216,0,0,0,1,0,1
M014,64,2026-01-01 01:03:00,L,301.5,310.7,1618,35.5,218,0,0,0,0,0,0
M014,65,2026-01-01 01:04:00,L,301.5,310.7,1423,44.0,222,0,0,0,0,0,0
M014,66,2026-01-01 01:05:00,M,301.5,310.7,1336,65.6,0,0,0,1,0,0,1
M014,67,2026-01-01 01:06:00,L,301.7,311.0,1715,24.8,17,0,0,0,0,0,0
M014,68,2026-01-01 01:07:00,M,301.7,311.0,1510,47.8,27,0,0,0,0,0,0
M014,69,2026-01-01 01:08:00,M,301.7,310.8,1516,40.4,48,0,0,0,0,0,0
M014,70,2026-01-01 01:09:00,L,301.6,310.9,1623,34.1,56,0,0,0,0,0,0
M014,71,2026-01-01 01:10:00,M,301.5,310.7,1510,36.0,64,0,0,0,0,0,0
M014,72,2026-01-01 01:11:00,L,301.3,310.6,1556,39.0,72,0,0,0,0,0,0
M014,73,2026-01-01 01:12:00,L,301.3,310.6,1387,53.6,94,0,0,0,0,0,0
M014,74,2026-01-01 01:13:00,L,301.4,310.7,1280,61.0,106,0,0,0,0,0,0
M014,75,2026-01-01 01:14:00,L,301.5,310.8,1500,41.0,118,0,0,0,0,0,0
M014,76,2026-01-01 01:15:00,L,301.6,310.9,1385,51.2,132,0,0,0,0,0,0
M014,77,2026-01-01 01:16:00,L,301.7,311.0,1527,42.2,144,0,0,0,0,0,0
M014,78,2026-01-01 01:17:00,L,301.7,311.2,1482,43.6,154,0,0,0,0,0,0
M014,79,2026-01-01 01:18:00,M,301.8,311.1,1597,29.8,177,0,0,0,0,0,0
M014,80,2026-01-01 01:19:00,M,301.7,311.0,1505,44.0,187,0,0,0,0,0,0
M014,81,2026-01-01 01:20:00,M,301.8,311.1,1663,31.6,199,0,0,0,0,0,0
M014,82,2026-01-01 01:21:00,L,301.7,311.0,1441,44.3,208,1,0,0,0,0,1
M014,83,2026-01-01 01:22:00,M,301.4,310.8,1782,26.5,6,0,0,0,0,0,0
M014,84,2026-01-01 01:23:00,L,301.3,310.9,1509,41.7,16,0,0,0,0,0,0
M014,85,2026-01-01 01:24:00,H,301.3,310.8,1434,39.5,18,0,0,0,0,0,0
M014,86,2026-01-01 01:25:00,H,301.2,310.7,1747,27.3,35,0,0,0,0,0,0
M014,87,2026-01-01 01:26:00,L,301.3,310.6,1451,47.5,42,0,0,0,0,0,0
M014,88,2026-01-01 01:27:00,L,301.3,310.8,1560,38.5,52,0,0,0,0,0,0
M014,89,2026-01-01 01:28:00,L,301.3,310.8,1531,53.4,57,0,0,0,0,0,0
M014,90,2026-01-01 01:29:00,L,301.2,310.6,1409,50.9,66,0,0,0,0,0,0
M014,91,2026-01-01 01:30:00,L,301.3,310.8,1428,55.2,88,0,0,0,0,0,0
M014,92,2026-01-01 01:31:00,M,301.1,310.7,2636,12.2,100,0,0,1,0,0,1
M014,93,2026-01-01 01:32:00,L,301.0,310.7,1391,45.0,123,0,0,0,0,0,0
M014,94,2026-01-01 01:33:00,L,300.9,310.7,1427,44.1,141,0,0,0,0,0,0
M014,95,2026-01-01 01:34:00,L,300.8,310.6,1551,34.5,153,0,0,0,0,0,0
M014,96,2026-01-01 01:35:00,M,300.8,310.6,1545,37.5,155,0,0,0,0,0,0
M014,97,2026-01-01 01:36:00,M,301.3,311.5,1648,32.4,0,0,0,0,0,0,0
M014,98,2026-01-01 01:37:00,L,301.1,311.3,1498,37.6,11,0,0,0,0,0,0
M014,99,2026-01-01 01:38:00,H,301.0,311.3,1597,39.2,66,0,0,0,0,0,0
M014,100,2026-01-01 01:39:00,H,300.8,311.2,2237,17.0,95,0,0,0,0,0,0
M015,1,2026-01-01 00:00:00,L,301.0,311.4,1573,37.6,103,0,0,0,0,0,0
M015,2,2026-01-01 00:01:00,L,300.8,311.3,1782,26.9,116,0,0,0,0,0,0
M015,3,2026-01-01 00:02:00,L,300.9,311.5,1505,41.1,129,0,0,0,0,0,0
M015,4,2026-01-01 00:03:00,L,301.0,311.6,1440,43.3,131,0,0,0,0,0,0
M015,5,2026-01-01 00:04:00,L,301.1,311.7,1408,46.3,135,0,0,0,0,0,0
M015,6,2026-01-01 00:05:00,M,301.0,311.6,1454,40.0,140,0,0,0,0,0,0
M015,7,2026-01-01 00:06:00,L,301.0,311.6,1461,40.6,154,0,0,0,0,0,0
M015,8,2026-01-01 00:07:00,L,300.8,311.1,1480,41.1,176,0,0,0,0,0,0
M015,9,2026-01-01 00:08:00,L,300.8,311.2,1481,38.5,181,0,0,0,0,1,0
M015,10,2026-01-01 00:09:00,L,301.0,311.4,1484,36.2,188,0,0,0,0,0,0
M015,11,2026-01-01 00:10:00,L,301.0,311.4,1481,37.5,193,0,0,0,0,0,0
M015,12,2026-01-01 00:11:00,L,301.0,311.5,1559,31.8,195,0,0,0,0,0,0
M015,13,2026-01-01 00:12:00,L,301.0,311.5,1444,39.8,197,0,0,0,0,0,0
M015,14,2026-01-01 00:13:00,L,301.1,311.6,1432,48.1,202,0,0,0,0,0,0
